gtdb_species_clade_id	phb_genes_present	phb_status	phb_genes_str	n_phaC_clusters	phaC_is_core	phaC_is_aux
s__Pleionea_sp013373545--GB_GCA_013373545.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	False	True
s__Pleomorphomonas_carboxyditropha--RS_GCF_002770725.1	{'phaP', 'phaA', 'phaZ'}	precursors_only	phaA,phaP,phaZ			
s__Pleomorphomonas_diazotrophica--RS_GCF_002844595.1	{'phaP', 'phaZ'}	accessory_only	phaP,phaZ			
s__Pleomorphomonas_koreensis--RS_GCF_000425185.1	{'phaA', 'phaP', 'phaZ'}	precursors_only	phaA,phaP,phaZ			
s__Plesiomonas_shigelloides--RS_GCF_900087055.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__Pluralibacter_gergoviae--RS_GCF_001598855.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Pluralincolimonas_sp001805885--GB_GCA_001805885.1	{'phaA'}	precursors_only	phaA			
s__Pokkaliibacter_plantistimulans--RS_GCF_003194385.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	1.0	True	False
s__Polaribacter_dokdonensis--RS_GCF_024362345.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_gangjinensis--RS_GCF_002954645.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_glomeratus--RS_GCF_002954665.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_haliotis--RS_GCF_014784055.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_porphyrae--RS_GCF_002954685.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_reichenbachii--RS_GCF_001975665.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sejongensis--RS_GCF_002814075.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp000981625--GB_GCA_000981625.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp001873065--GB_GCA_001873065.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp002005425--RS_GCF_002005425.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp002340765--GB_GCA_002340765.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp002471825--GB_GCA_002471825.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp003537695--GB_GCA_003537695.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp007997085--RS_GCF_007997085.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp011379025--RS_GCF_019263805.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp016858305--RS_GCF_016858305.2	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp018608545--GB_GCA_018608545.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp018663625--GB_GCA_018663625.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp019278525--RS_GCF_019278525.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp900106075--RS_GCF_900106075.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_sp905181765--GB_GCA_905181765.1	{'phaA'}	precursors_only	phaA			
s__Polaribacter_vadi--RS_GCF_001761365.1	{'phaA'}	precursors_only	phaA			
s__Polaromonas_sp000751355--GB_GCA_000751355.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polaromonas_sp002256925--GB_GCA_002256925.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polaromonas_sp002278925--GB_GCA_002278925.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Polaromonas_sp002381615--GB_GCA_002381615.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polaromonas_sp003711205--RS_GCF_003711205.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polaromonas_sp015752205--RS_GCF_015752205.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polaromonas_sp016000195--GB_GCA_016000195.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Polaromonas_sp945860515--GB_GCA_945860515.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polaromonas_sp945878995--GB_GCA_945878995.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	False	True
s__Polycyclovorans_sp002706265--GB_GCA_002706265.1	{'phaA'}	precursors_only	phaA			
s__Polymorphobacter_fuscus--RS_GCF_011927825.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Polymorphobacter_multimanifer--RS_GCF_014205635.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Polymorphobacter_sp903939555--GB_GCA_903939555.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Polynucleobacter_asymbioticus--RS_GCF_000016345.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_difficilis--RS_GCF_003065365.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_finlandensis--RS_GCF_018881755.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Polynucleobacter_kasalickyi--RS_GCF_900176405.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_paneuropaeus--RS_GCF_003261235.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Polynucleobacter_sp001830325--GB_GCA_001830325.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp001870365--RS_GCF_018687455.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	False	True
s__Polynucleobacter_sp001889925--RS_GCF_018881655.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp002292975--GB_GCA_002292975.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	False	True
s__Polynucleobacter_sp002359975--GB_GCA_002359975.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp003482545--RS_GCF_900095185.1	{'phaA', 'phaZ'}	precursors_only	phaA,phaZ			
s__Polynucleobacter_sp009923575--RS_GCF_018881775.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__Polynucleobacter_sp009927445--GB_GCA_009927445.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp009928245--RS_GCF_018687475.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	False	True
s__Polynucleobacter_sp018500105--GB_GCA_018500105.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018687495--RS_GCF_018687495.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018687535--RS_GCF_018687535.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018687675--RS_GCF_018687675.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018687735--RS_GCF_018687735.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018687935--RS_GCF_018687935.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018688335--RS_GCF_018688335.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018688495--RS_GCF_018688495.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp018882215--RS_GCF_018882215.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp021395205--RS_GCF_021395205.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903821995--GB_GCA_903821995.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903826775--GB_GCA_903826775.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903827075--GB_GCA_903827075.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903837335--GB_GCA_903837335.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	False	True
s__Polynucleobacter_sp903843235--GB_GCA_903843235.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903843315--GB_GCA_903843315.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903845455--GB_GCA_903845455.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903846025--GB_GCA_903846025.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Polynucleobacter_sp903867305--GB_GCA_903867305.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903871735--GB_GCA_903871735.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903875135--GB_GCA_903875135.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903880555--RS_GCF_018881925.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903889595--GB_GCA_903889595.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903935355--GB_GCA_903935355.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903944255--GB_GCA_903944255.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sp903944725--GB_GCA_903944725.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_sphagniphilus--RS_GCF_001953355.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Polynucleobacter_wuianus--RS_GCF_001659725.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pontibacillus_A_halophilus--RS_GCF_000425205.1	{'phaA'}	precursors_only	phaA			
s__Pontibacillus_marinus--RS_GCF_000425225.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Pontibacillus_yanchengensis_A--RS_GCF_009856295.1	{'phaA'}	precursors_only	phaA			
s__Pontibacter_actiniarum--RS_GCF_003585765.1	{'phaA'}	precursors_only	phaA			
s__Pontibacter_akesuensis--RS_GCF_001611675.1	{'phaA'}	precursors_only	phaA			
s__Pontibacter_deserti--RS_GCF_023630255.1	{'phaA'}	precursors_only	phaA			
s__Pontibacter_lucknowensis--RS_GCF_900156415.1	{'phaA'}	precursors_only	phaA			
s__Pontibacter_ummariensis--RS_GCF_900188175.1	{'phaA'}	precursors_only	phaA			
s__Pontibrevibacter_nitratireducens--RS_GCF_014235845.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Ponticaulis_sp002338565--GB_GCA_002338565.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__Ponticaulis_sp002723155--GB_GCA_002723155.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pontimonas_sp001438965--GB_GCA_001438965.1	{'phaA'}	precursors_only	phaA			
s__Pontimonas_sp002172585--GB_GCA_002172585.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Pontimonas_sp017852615--GB_GCA_017852615.1	{'phaA'}	precursors_only	phaA			
s__Pontimonas_sp017857245--GB_GCA_017857245.1	{'phaA'}	precursors_only	phaA			
s__Pontivivens_insulae--RS_GCF_900302495.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Pontixanthobacter_sp020630295--GB_GCA_020630295.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Porcincola_intestinalis--RS_GCF_009696445.1	{'phaP'}	accessory_only	phaP			
s__Porcincola_sp002350685--GB_GCA_902765725.1	{'phaA'}	precursors_only	phaA			
s__Porcincola_sp002371345--GB_GCA_002371345.1	{'phaA'}	precursors_only	phaA			
s__Porcincola_sp900313765--GB_GCA_900313765.1	{'phaA'}	precursors_only	phaA			
s__Porcincola_sp900555005--GB_GCA_900555005.1	{'phaP'}	accessory_only	phaP			
s__Porcincola_sp902779575--GB_GCA_902779575.1	{'phaA'}	precursors_only	phaA			
s__Porcincola_sp902800805--GB_GCA_902761585.1	{'phaA'}	precursors_only	phaA			
s__Porphyromonas_A_cangingivalis--RS_GCF_900638305.1	{'phaA'}	precursors_only	phaA			
s__Porphyromonas_A_canoris--RS_GCF_000769115.1	{'phaA'}	precursors_only	phaA			
s__Porphyromonas_gingivalis--RS_GCF_000010505.1	{'phaB'}	precursors_only	phaB			
s__Porticoccus_hydrocarbonoclasticus--RS_GCF_000744735.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Porticoccus_sp002390285--GB_GCA_002390285.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Porticoccus_sp002390525--GB_GCA_002390525.1	{'phaA'}	precursors_only	phaA			
s__Porticoccus_sp002707685--GB_GCA_002707685.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Porticoccus_sp002746985--GB_GCA_002746985.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Porticoccus_sp006226995--GB_GCA_023261185.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Porticoccus_sp018066715--GB_GCA_018066715.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Porticoccus_sp905181945--GB_GCA_905181945.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_alphae--GB_GCA_002505405.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002494645--GB_GCA_002494645.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002495645--GB_GCA_002495645.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002497765--GB_GCA_002497765.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002689105--GB_GCA_002689105.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002714305--GB_GCA_002714305.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002722695--GB_GCA_002722695.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002725275--GB_GCA_002725275.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002726495--GB_GCA_002726495.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp002728035--GB_GCA_002728035.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp003602475--GB_GCA_003602475.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp003602485--GB_GCA_003602485.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp016778305--GB_GCA_016778305.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp018662715--GB_GCA_018662715.1	{'phaA'}	precursors_only	phaA			
s__Poseidonia_sp8339u--GB_GCA_013330155.1	{'phaA'}	precursors_only	phaA			
s__Poseidonibacter_lekithochrous--RS_GCF_013283835.1	{'phaA'}	precursors_only	phaA			
s__Poseidonibacter_parvus--RS_GCF_001956695.1	{'phaA'}	precursors_only	phaA			
s__Poseidonibacter_sp009208075--RS_GCF_009208075.1	{'phaA'}	precursors_only	phaA			
s__Povalibacter_sp023423935--GB_GCA_023423935.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	False	True
s__Pradoshia_sp001183965--RS_GCF_001183965.1	{'phaA'}	precursors_only	phaA			
s__Pradoshia_sp001685035--RS_GCF_008935075.1	{'phaA'}	precursors_only	phaA			
s__Pragia_fontium--RS_GCF_900112475.1	{'phaA'}	precursors_only	phaA			
s__Prauserella_A_endophytica--RS_GCF_005146945.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__Prauserella_A_marina--RS_GCF_002240355.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__Prauserella_B_muralis--RS_GCF_003202285.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__Prauserella_rugosa--RS_GCF_000719975.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__Prauserella_salsuginis--RS_GCF_024648885.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__Prevotella_albensis--RS_GCF_000426565.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_amnii--RS_GCF_000378745.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_aurantiaca--RS_GCF_000614025.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_bryantii--RS_GCF_022024235.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_buccae--RS_GCF_000184945.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_colorans--RS_GCF_003096815.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_conceptionensis--RS_GCF_000312305.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_copri_A--RS_GCF_002224675.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_copri_B--RS_GCF_009494135.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_copri_C--GB_GCA_021640525.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_copri_D--GB_GCA_021619875.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_denticola--RS_GCF_900454835.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_enoeca--RS_GCF_000613405.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_histicola--RS_GCF_000613925.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_hominis--RS_GCF_004535825.1	{'phaB', 'phaC'}	complete	phaB,phaC	1.0	False	True
s__Prevotella_illustrans--RS_GCF_017426725.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_jejuni--RS_GCF_900187995.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_lacticifex--RS_GCF_019973375.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_loescheii--RS_GCF_000378085.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_maculosa--RS_GCF_000382385.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_marshii--RS_GCF_000146675.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_melaninogenica--RS_GCF_000144405.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_micans--RS_GCF_000614105.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_multisaccharivorax--RS_GCF_000218235.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_oris--RS_GCF_900637655.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_oryzae--RS_GCF_000585355.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_oulorum--RS_GCF_000613785.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_paludivivens--RS_GCF_000373185.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_pleuritidis--RS_GCF_000613725.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_saccharolytica--RS_GCF_000614205.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_salivae--RS_GCF_000185845.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_shahii--RS_GCF_000613445.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp000434975--RS_GCF_019052365.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp000467895--RS_GCF_018128065.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp000599605--RS_GCF_000599605.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002298545--GB_GCA_002298545.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002314055--GB_GCA_002314055.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002353225--GB_GCA_002353225.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002353295--GB_GCA_002353295.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Prevotella_sp002353485--GB_GCA_002353485.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002353555--GB_GCA_002353555.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002353585--GB_GCA_002353585.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002353825--GB_GCA_002353825.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002353975--GB_GCA_002353975.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002354095--GB_GCA_002354095.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002372235--GB_GCA_002372235.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002373375--GB_GCA_002373375.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002391185--GB_GCA_002391185.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002392645--GB_GCA_002392645.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002394365--GB_GCA_002394365.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002440225--GB_GCA_002440225.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002449845--GB_GCA_002449845.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp002451555--GB_GCA_002451555.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp003043945--RS_GCF_003043945.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp004555245--GB_GCA_004555245.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp004558865--GB_GCA_004558865.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp013333285--GB_GCA_013333285.2	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp015060535--GB_GCA_015060535.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp015074785--RS_GCF_015074785.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp016283605--GB_GCA_016283605.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp016285075--GB_GCA_016285075.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017413085--GB_GCA_017413085.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017415455--GB_GCA_017415455.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017458125--GB_GCA_017458125.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017474925--GB_GCA_017474925.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017475005--GB_GCA_017475005.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017478025--GB_GCA_017478025.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017479675--GB_GCA_017479675.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017508965--GB_GCA_017508965.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017651265--GB_GCA_017651265.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp017959365--GB_GCA_017959365.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp018053665--GB_GCA_018053665.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp018054505--GB_GCA_018054505.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp021204905--GB_GCA_021204905.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp021636625--GB_GCA_021636625.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp022641735--GB_GCA_022641735.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp022773825--GB_GCA_022773825.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900107705--RS_GCF_900107705.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900110085--RS_GCF_900110085.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900115435--RS_GCF_900115435.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900199655--GB_GCA_900199655.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900313615--GB_GCA_900313615.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900313805--GB_GCA_900313805.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900314365--GB_GCA_900314365.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900314455--GB_GCA_900314455.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900314655--GB_GCA_900314655.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900314755--GB_GCA_900314755.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900314935--GB_GCA_900314935.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Prevotella_sp900314995--GB_GCA_900314995.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900315035--GB_GCA_900315035.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900315095--GB_GCA_900315095.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900315105--GB_GCA_900315105.1	{'phaB'}	precursors_only	phaB			
s__Prevotella_sp900315455--GB_GCA_900315455.1	{'phaB'}	precursors_only	phaB			
