gene_cluster_id	genome_id
NC_007005.1_2875	RS_GCF_022510265.1
NZ_JAKMVW010000014.1_138	RS_GCF_003412805.1
NZ_NBWA01000007.1_52	RS_GCF_001319995.1
NC_007005.1_2837	RS_GCF_000012245.1
NZ_LKEL01000002.1_92	RS_GCF_022560185.1
NZ_LKCE01000001.1_584	RS_GCF_002736965.1
NZ_WKBX01000256.1_7	RS_GCF_021606975.1
NZ_CP005969.1_2750	RS_GCF_022510135.1
NZ_LKCE01000006.1_108	RS_GCF_022513685.1
MLER01000001.1_154	RS_GCF_002611615.1
NZ_RBTG01000144.1_30	RS_GCF_021607005.1
NZ_NBWA01000007.1_52	RS_GCF_011750675.1
NZ_JAJSQB010000001.1_435	RS_GCF_021282805.1
NZ_LIHR01000129.1_94	RS_GCF_022509985.1
NZ_JAKMVM010000013.1_87	RS_GCF_022510305.1
NZ_WKBX01000256.1_7	RS_GCF_001535945.1
NZ_NBWA01000007.1_52	RS_GCF_003184135.1
NZ_CP042180.1_655	RS_GCF_003204195.1
NC_007005.1_2875	RS_GCF_000012245.1
NZ_QPBQ01000102.1_53	RS_GCF_022510045.1
NZ_JAKMVW010000014.1_138	RS_GCF_022510045.1
NZ_LKCE01000001.1_584	RS_GCF_022513905.1
NZ_NBWA01000007.1_52	RS_GCF_002910975.1
NZ_JAJSQB010000001.1_435	RS_GCF_013376675.1
NZ_JAKMVU010000008.1_159	RS_GCF_022510265.1
NZ_JAKMVU010000008.1_159	RS_GCF_022513735.1
NZ_LKEL01000002.1_92	RS_GCF_003700375.1
NZ_NBWA01000007.1_52	RS_GCF_901482375.1
NZ_NBWA01000007.1_52	RS_GCF_014883875.1
NZ_JAJSQD010000064.1_8	RS_GCF_021283545.1
NZ_JAKMVM010000001.1_34	RS_GCF_000452925.1
NZ_JAKMVM010000001.1_34	RS_GCF_000452565.2
NZ_WKBX01000256.1_7	RS_GCF_022509985.1
NZ_JAKMVD010000004.1_136	RS_GCF_001293705.1
NZ_JAKMVU010000008.1_159	RS_GCF_003412735.1
NZ_WKBX01000256.1_7	RS_GCF_003700375.1
NZ_QAYO01000099.1_53	RS_GCF_001653615.1
NZ_JAKMVQ010000003.1_215	RS_GCF_022513725.1
NZ_JAKMVW010000014.1_138	RS_GCF_002699905.1
NZ_JAKMVU010000008.1_158	RS_GCF_003412505.1
NZ_CP042180.1_655	RS_GCF_001319995.1
NZ_LIHR01000129.1_94	RS_GCF_022513765.1
NZ_QPBQ01000102.1_52	RS_GCF_001466875.1
NZ_JAKMVD010000004.1_142	RS_GCF_900235825.1
NZ_CP042180.1_655	RS_GCF_024662295.1
NZ_CP042180.1_655	RS_GCF_021283435.1
NZ_WKBX01000256.1_7	RS_GCF_004124675.1
NZ_LT962480.1_2089	RS_GCF_004124715.1
NZ_QPBQ01000102.1_42	RS_GCF_003412805.1
NZ_CP047267.1_2783	RS_GCF_013416855.1
NZ_WKBX01000256.1_7	RS_GCF_021606895.1
NZ_JAJSQD010000064.1_8	RS_GCF_001753855.1
NZ_CP042180.1_655	RS_GCF_011750675.1
NZ_NBWA01000007.1_52	RS_GCF_021284705.1
NZ_JAJSRM010000008.1_64	RS_GCF_021284645.1
NZ_WKBX01000256.1_7	RS_GCF_020312195.1
NZ_LT962480.1_2089	RS_GCF_022510065.1
NC_007005.1_2796	RS_GCF_022510045.1
NZ_JAKMVD010000004.1_136	RS_GCF_022513685.1
NZ_JAKMVM010000001.1_34	RS_GCF_022513885.1
NZ_JAKMVU010000008.1_158	RS_GCF_000585725.1
NZ_RBTG01000144.1_30	RS_GCF_003412595.1
NZ_JAJSRM010000008.1_64	RS_GCF_001319995.1
MCNJ01000054.1_22	GB_GCA_001705955.1
NZ_BDJA01000007.1_216	RS_GCF_000327065.1
PGYX01000601.1_3	GB_GCA_002839885.1
MCNJ01000091.1_6	RS_GCF_000327065.1
NC_019936.1_704	RS_GCF_000327065.1
NC_019936.1_94	RS_GCF_000327065.1
NC_019936.1_1891	GB_GCA_001705955.1
MCNJ01000091.1_6	GB_GCA_001705955.1
MCNJ01000032.1_35	RS_GCF_000327065.1
NZ_BDJA01000001.1_143	RS_GCF_003864275.1
NZ_BDJA01000009.1_22	GB_GCA_001705955.1
NZ_BDJA01000007.1_216	GB_GCA_001705955.1
PGYX01000084.1_8	GB_GCA_001705955.1
NZ_BDJA01000006.1_188	RS_GCF_003864275.1
NZ_BDJA01000001.1_275	GB_GCA_001705955.1
NC_019936.1_1130	RS_GCF_003864275.1
NZ_BDJA01000001.1_214	GB_GCA_001705955.1
PGYX01000087.1_6	GB_GCA_001705955.1
NZ_BDJA01000011.1_11	GB_GCA_001705955.1
MCNJ01000050.1_11	RS_GCF_003864275.1
NC_019936.1_596	RS_GCF_000327065.1
PGYX01000084.1_8	GB_GCA_002839885.1
NZ_BDJA01000001.1_143	GB_GCA_001705955.1
MCNJ01000053.1_12	RS_GCF_000327065.1
NZ_BDJA01000006.1_184	RS_GCF_003864275.1
NZ_BDJA01000008.1_17	RS_GCF_000327065.1
NC_019936.1_1771	RS_GCF_000327065.1
NZ_BDJA01000007.1_97	GB_GCA_001705955.1
NC_019936.1_704	RS_GCF_003864275.1
NC_019936.1_3062	RS_GCF_000327065.1
NZ_BDJA01000003.1_309	GB_GCA_001705955.1
NC_019936.1_786	RS_GCF_003864275.1
NZ_BDJA01000008.1_79	RS_GCF_003864275.1
PGYX01000087.1_6	RS_GCF_000327065.1
NC_019936.1_2268	RS_GCF_000327065.1
NC_019936.1_1094	GB_GCA_001705955.1
MCNJ01000053.1_12	GB_GCA_001705955.1
NC_019936.1_1280	GB_GCA_001705955.1
NC_019936.1_1878	RS_GCF_003864275.1
NZ_BDJA01000004.1_130	GB_GCA_001705955.1
NZ_BDJA01000008.1_17	GB_GCA_001705955.1
NZ_BDJA01000007.1_97	RS_GCF_000327065.1
PGYX01000170.1_3	GB_GCA_002839885.1
MCNJ01000065.1_35	GB_GCA_001705955.1
NZ_BDJA01000004.1_130	RS_GCF_000327065.1
NZ_BDJA01000003.1_309	RS_GCF_003864275.1
MCNJ01000108.1_35	RS_GCF_000327065.1
NC_019936.1_786	RS_GCF_000327065.1
MCNJ01000108.1_35	RS_GCF_003864275.1
NC_019936.1_4073	RS_GCF_000327065.1
NZ_BDJA01000007.1_216	RS_GCF_003864275.1
NC_019936.1_1094	RS_GCF_003864275.1
MCNJ01000054.1_22	RS_GCF_000327065.1
PGYX01000601.1_3	RS_GCF_000327065.1
NZ_BDJA01000009.1_22	RS_GCF_003864275.1
NZ_BDJA01000006.1_188	GB_GCA_001705955.1
NZ_BDJA01000010.1_134	RS_GCF_000327065.1
NC_019936.1_2268	RS_GCF_003864275.1
MCNJ01000032.1_35	GB_GCA_001705955.1
MCNJ01000054.1_46	GB_GCA_001705955.1
NZ_BDJA01000006.1_184	RS_GCF_000327065.1
MCNJ01000050.1_11	RS_GCF_000327065.1
NC_019936.1_704	GB_GCA_001705955.1
MCNJ01000065.1_35	RS_GCF_000327065.1
NZ_BDJA01000011.1_56	RS_GCF_000327065.1
NC_019936.1_686	GB_GCA_001705955.1
NZ_BDJA01000008.1_79	GB_GCA_001705955.1
NC_019936.1_1434	RS_GCF_000327065.1
NZ_BDJA01000004.1_290	RS_GCF_003864275.1
MCNJ01000054.1_22	RS_GCF_003864275.1
NC_019936.1_2268	GB_GCA_001705955.1
NZ_BDJA01000003.1_309	RS_GCF_000327065.1
MCNJ01000100.1_7	RS_GCF_003864275.1
NC_019936.1_94	GB_GCA_001705955.1
NC_019936.1_94	RS_GCF_003864275.1
NZ_BDJA01000001.1_153	GB_GCA_001705955.1
MCNJ01000065.1_35	RS_GCF_003864275.1
NC_019936.1_1891	RS_GCF_003864275.1
MCNJ01000031.1_17	RS_GCF_000327065.1
NC_019936.1_686	RS_GCF_000327065.1
MCNJ01000054.1_46	RS_GCF_000327065.1
NZ_BDJA01000001.1_143	RS_GCF_000327065.1
NZ_BDJA01000004.1_290	RS_GCF_000327065.1
NC_019936.1_1130	RS_GCF_000327065.1
NC_019936.1_1878	RS_GCF_000327065.1
NC_019936.1_830	RS_GCF_003864275.1
NZ_BDJA01000010.1_134	GB_GCA_001705955.1
NZ_BDJA01000001.1_153	RS_GCF_003864275.1
PGYX01000084.1_8	RS_GCF_000327065.1
NC_019936.1_686	RS_GCF_003864275.1
NZ_BDJA01000010.1_134	RS_GCF_003864275.1
NC_019936.1_1434	RS_GCF_003864275.1
NC_019936.1_4073	RS_GCF_003864275.1
PGYX01000087.1_6	GB_GCA_002839885.1
NZ_BDJA01000001.1_214	RS_GCF_000327065.1
MCNJ01000091.1_6	RS_GCF_003864275.1
NC_019936.1_1054	RS_GCF_000327065.1
NZ_BDJA01000001.1_214	RS_GCF_003864275.1
NC_019936.1_3103	GB_GCA_001705955.1
PGYX01000601.1_3	RS_GCF_003864275.1
MCNJ01000031.1_17	GB_GCA_002839885.1
NC_019936.1_786	GB_GCA_001705955.1
NC_019936.1_3103	RS_GCF_003864275.1
MCNJ01000031.1_17	GB_GCA_001705955.1
NC_019936.1_1891	RS_GCF_000327065.1
MCNJ01000050.1_11	GB_GCA_001705955.1
NC_019936.1_3317	RS_GCF_000327065.1
MCNJ01000108.1_35	GB_GCA_001705955.1
NZ_BDJA01000001.1_275	RS_GCF_000327065.1
NZ_BDJA01000007.1_97	RS_GCF_003864275.1
NC_019936.1_4008	RS_GCF_000327065.1
NZ_BDJA01000004.1_290	GB_GCA_001705955.1
NZ_BDJA01000006.1_184	GB_GCA_001705955.1
NZ_BDJA01000011.1_56	GB_GCA_001705955.1
NC_019936.1_1094	RS_GCF_000327065.1
NZ_BDJA01000009.1_22	RS_GCF_000327065.1
NZ_BDJA01000006.1_188	RS_GCF_000327065.1
NZ_BDJA01000001.1_275	RS_GCF_003864275.1
NZ_BDJA01000008.1_79	RS_GCF_000327065.1
NZ_BDJA01000011.1_11	RS_GCF_003864275.1
NC_019936.1_1130	GB_GCA_001705955.1
MCNJ01000100.1_7	GB_GCA_001705955.1
MCNJ01000100.1_7	RS_GCF_000327065.1
NC_019936.1_1434	GB_GCA_001705955.1
NZ_BDJA01000011.1_11	RS_GCF_000327065.1
NC_019936.1_830	RS_GCF_000327065.1
NC_019936.1_3317	RS_GCF_003864275.1
NZ_BDJA01000001.1_153	RS_GCF_000327065.1
NZ_BDJA01000008.1_17	RS_GCF_003864275.1
NC_019936.1_1878	GB_GCA_001705955.1
NC_019936.1_1280	RS_GCF_000327065.1
NC_019936.1_1280	RS_GCF_003864275.1
NZ_BDJA01000004.1_130	RS_GCF_003864275.1
NC_019936.1_3103	RS_GCF_000327065.1
MCNJ01000054.1_46	RS_GCF_003864275.1
NZ_BDJA01000011.1_56	RS_GCF_003864275.1
NC_019936.1_830	GB_GCA_001705955.1
NC_019936.1_543	RS_GCF_000327065.1
NZ_JAJCIB010000006.1_119	RS_GCF_019131685.1
NZ_JAHYON010000020.1_43	RS_GCF_019131955.1
NZ_JAASIP010000008.1_151	RS_GCF_019132575.1
JAIJSG010000385.1_6	RS_GCF_019052485.1
NZ_JAIHBE010000002.1_241	RS_GCF_020179495.1
JAIJSG010000385.1_6	RS_GCF_020562485.1
NZ_JAGURG010000036.1_27	RS_GCF_023668325.1
NZ_JADMVD010000040.1_45	RS_GCF_024462595.1
NZ_JADPBB010000046.1_14	RS_GCF_024790505.1
NZ_JAHOAQ010000019.1_20	RS_GCF_024790745.1
JAIIKX010000064.1_8	RS_GCF_024790935.1
NZ_JAGYXC010000032.1_43	RS_GCF_024792525.1
NZ_JAGYXC010000032.1_43	RS_GCF_024786885.1
NZ_JAHOAQ010000019.1_20	RS_GCF_024791245.1
NZ_JAHYON010000020.1_43	RS_GCF_000159875.2
NZ_JANULP010000003.1_4178	RS_GCF_016760005.1
NZ_JAHOAQ010000019.1_20	RS_GCF_016759985.1
NZ_JAJCIB010000006.1_119	GB_GCA_014871295.1
CAKUSZ010000036.1_24	RS_GCF_019126395.1
JANUKQ010000001.1_1645	RS_GCF_019131685.1
NZ_JADMVD010000040.1_45	RS_GCF_019052485.1
JALEJR010000043.1_38	RS_GCF_021411065.1
JAIJSG010000066.1_6	RS_GCF_021411755.1
NZ_JAHOAQ010000019.1_20	RS_GCF_021412045.1
NZ_JAHONP010000048.1_10	RS_GCF_020179505.1
NZ_PUEO01000011.1_151	RS_GCF_020179455.1
JAIJSG010000385.1_6	RS_GCF_020563265.1
NZ_JAHOAQ010000019.1_20	RS_GCF_023668745.1
NZ_SATO01000007.1_48	RS_GCF_024792525.1
JAIJSG010000385.1_6	RS_GCF_024788325.1
JAEWFO010000024.1_130	RS_GCF_024789025.1
NZ_JAHYON010000020.1_43	RS_GCF_003472675.1
JAIJSG010000385.1_6	RS_GCF_021411305.1
JAIJSG010000220.1_3	RS_GCF_021411805.1
NZ_JAJCIB010000006.1_119	RS_GCF_020179535.1
CAKUTT010000023.1_28	RS_GCF_023656585.1
NZ_VEWO01000007.1_269	RS_GCF_024789475.1
NZ_JADPBB010000046.1_14	RS_GCF_024790805.1
NZ_JAJCIB010000006.1_119	RS_GCF_024792615.1
JAIIKX010000064.1_8	RS_GCF_024786885.1
NZ_JAKNEU010000042.1_4	RS_GCF_002959695.1
NZ_JANULP010000003.1_4178	RS_GCF_003466025.1
NZ_JAGURG010000036.1_27	RS_GCF_007556425.1
JAIICI010000041.1_17	RS_GCF_900445595.1
NZ_JAHOAQ010000019.1_20	RS_GCF_019041315.1
CAKUSZ010000036.1_24	RS_GCF_023668315.1
JALEJR010000043.1_38	RS_GCF_023668325.1
NZ_JADPBB010000439.1_5	RS_GCF_024790605.1
NZ_JADPFV010000010.1_28	RS_GCF_024786885.1
NZ_JAGURG010000036.1_27	RS_GCF_004167525.1
NZ_VEWO01000007.1_269	RS_GCF_021589105.1
JAEWFO010000024.1_130	RS_GCF_019131255.1
NZ_JAHONP010000048.1_10	RS_GCF_019131955.1
JAIIKX010000064.1_8	RS_GCF_021410665.1
NZ_JANUON010000003.1_2357	RS_GCF_021411425.1
JAIJSG010000385.1_6	RS_GCF_020179535.1
NZ_JADPFV010000010.1_28	RS_GCF_020563545.1
NZ_JAJCIB010000006.1_119	RS_GCF_023669125.1
NZ_JAHYNO010000009.1_9	RS_GCF_024462275.1
NZ_JADMVD010000040.1_45	RS_GCF_024788465.1
NZ_VEWO01000007.1_269	RS_GCF_024788765.1
NZ_KE159459.1_2489	RS_GCF_024789425.1
NZ_JAEDZY010000010.1_1294	RS_GCF_024789475.1
CAKUSZ010000036.1_24	RS_GCF_024790935.1
CAKWXL010000006.1_69	RS_GCF_024792615.1
NC_004663.1_683	RS_GCF_024792615.1
NZ_JAHYON010000020.1_43	RS_GCF_019131235.1
NZ_SATO01000007.1_48	RS_GCF_019132235.1
CAKWXL010000006.1_69	RS_GCF_019041315.1
CAKWXL010000006.1_69	RS_GCF_021410625.1
NZ_JAHOAQ010000019.1_20	RS_GCF_021411305.1
NZ_JADPFV010000010.1_28	RS_GCF_021412325.1
NZ_JAASIP010000008.1_151	RS_GCF_020179535.1
JAIJSG010000220.1_3	RS_GCF_020554875.1
NZ_JAHOOK010000030.1_44	RS_GCF_020562505.1
CAKUSZ010000036.1_24	RS_GCF_020562505.1
NZ_JADPFV010000010.1_28	RS_GCF_020563265.1
NZ_JAHOAQ010000019.1_20	RS_GCF_023669125.1
JANUNA010000006.1_1921	RS_GCF_024787555.1
NZ_WQQQ01000001.1_13	RS_GCF_024787555.1
NZ_JANUNN010000004.1_8	RS_GCF_024787555.1
NZ_JAHOAQ010000019.1_20	RS_GCF_024789475.1
JAIJSG010000220.1_3	RS_GCF_024793725.1
JAIJSG010000385.1_6	RS_GCF_024786885.1
NZ_JAIHBF010000016.1_67	RS_GCF_024788325.1
NZ_JAHOAQ010000019.1_20	RS_GCF_024793505.1
NZ_JAHYNO010000009.1_9	RS_GCF_003472675.1
NZ_JANULP010000003.1_4178	RS_GCF_019131955.1
NZ_KE159459.1_2489	RS_GCF_020179495.1
NZ_JAGURG010000036.1_27	RS_GCF_020179505.1
NZ_JAHOAQ010000019.1_20	RS_GCF_020558245.1
NZ_JAASIP010000008.1_151	RS_GCF_020562595.1
NZ_JAHYNO010000009.1_9	RS_GCF_024792195.1
NZ_JAHYON010000020.1_43	RS_GCF_001578565.1
JAIJSG010000220.1_3	RS_GCF_002959695.1
NZ_JAGURG010000036.1_27	RS_GCF_003466025.1
NZ_QRKS01000025.1_26	RS_GCF_003469685.1
NZ_JAGURG010000036.1_27	RS_GCF_004349615.1
CAKUTT010000023.1_28	RS_GCF_016759925.1
JAIJSG010000220.1_3	RS_GCF_016760165.1
NZ_JANULP010000003.1_4178	RS_GCF_019125625.1
NZ_JADPBB010000046.1_14	RS_GCF_020179495.1
JAIJSG010000385.1_6	RS_GCF_020179455.1
NZ_JAJCIB010000006.1_119	RS_GCF_023668385.1
NZ_VEWO01000007.1_269	RS_GCF_023668745.1
NZ_SATO01000007.1_48	RS_GCF_024789385.1
JAEWFO010000024.1_130	RS_GCF_024793355.1
JAIIKX010000064.1_8	RS_GCF_024789025.1
JALEJR010000043.1_38	RS_GCF_900445595.1
CAKUTT010000023.1_28	RS_GCF_016760065.1
JALEJR010000043.1_38	RS_GCF_016760065.1
NZ_KE159459.1_2489	RS_GCF_008329425.1
NC_004663.1_2091	RS_GCF_019131685.1
NZ_JAGURG010000036.1_27	RS_GCF_021411065.1
CAKWXL010000006.1_69	RS_GCF_021412325.1
NZ_JAGURG010000036.1_27	RS_GCF_023668315.1
NZ_JAGURG010000036.1_27	RS_GCF_023668385.1
NZ_JANUNN010000004.1_8	RS_GCF_024463355.1
NZ_JAIHBE010000002.1_241	RS_GCF_024789475.1
NZ_SATO01000007.1_48	RS_GCF_000159875.2
JALEJR010000043.1_38	RS_GCF_003466025.1
NZ_JADPBB010000046.1_14	RS_GCF_016759925.1
NZ_JAHYON010000020.1_43	RS_GCF_016760105.1
NZ_CP040530.1_2787	RS_GCF_019129275.1
NZ_JAGURG010000036.1_27	RS_GCF_019131255.1
NZ_JANUON010000003.1_2357	RS_GCF_019131955.1
NZ_JAHOAQ010000019.1_20	RS_GCF_019132575.1
JAIJSG010000066.1_6	RS_GCF_019132695.1
JAIJSG010000385.1_6	RS_GCF_021411885.1
JAIJSG010000385.1_6	RS_GCF_024787555.1
NZ_JAHOOK010000030.1_44	RS_GCF_024789385.1
NZ_JAHYON010000020.1_43	RS_GCF_024789385.1
NZ_CP040530.1_2787	RS_GCF_024790805.1
NZ_JANUON010000003.1_2357	RS_GCF_024789025.1
NZ_JAHOOK010000030.1_44	RS_GCF_002959695.1
NZ_SATO01000007.1_48	RS_GCF_003474715.1
NZ_JAASIP010000008.1_151	RS_GCF_004167525.1
JAIJSG010000385.1_6	RS_GCF_900445585.1
NZ_SATO01000007.1_48	RS_GCF_019130675.1
JAEWFO010000024.1_130	RS_GCF_021411805.1
NC_004663.1_2091	RS_GCF_021411805.1
NZ_JADPBB010000439.1_5	RS_GCF_021411805.1
NC_004663.1_4875	RS_GCF_020179505.1
NZ_JAHONP010000083.1_7	RS_GCF_020179535.1
NZ_CP040530.1_2787	RS_GCF_020179535.1
NZ_JAGYXC010000032.1_43	RS_GCF_024789385.1
NZ_JAHOAQ010000019.1_20	RS_GCF_024792195.1
NZ_KE159459.1_2489	RS_GCF_019130495.1
NZ_SATO01000007.1_48	RS_GCF_019132455.1
NZ_WQQQ01000001.1_13	RS_GCF_019052485.1
NZ_JANULM010000001.1_2445	RS_GCF_020179495.1
JAIIKX010000064.1_8	RS_GCF_020179455.1
NZ_KE159459.1_2489	RS_GCF_022138165.1
NZ_SATO01000007.1_48	RS_GCF_022137035.1
NZ_JANULP010000003.1_4178	RS_GCF_024788465.1
NZ_JAHYNO010000009.1_9	RS_GCF_024788765.1
NZ_VEWO01000007.1_269	RS_GCF_024789425.1
NC_004663.1_4651	RS_GCF_024790805.1
CAKUTT010000023.1_28	RS_GCF_024793205.1
NZ_KE159459.1_2489	RS_GCF_024793355.1
NZ_VEWO01000007.1_269	RS_GCF_004167525.1
NZ_JAHOAQ010000019.1_20	RS_GCF_019129275.1
NZ_CP040530.1_2787	RS_GCF_019132245.1
NZ_SATO01000007.1_48	RS_GCF_021412065.1
CAKUSZ010000036.1_24	RS_GCF_020179505.1
NZ_JAHOOK010000030.1_44	RS_GCF_020179505.1
NZ_JANULP010000003.1_4178	RS_GCF_022138275.1
NZ_JAASIP010000008.1_151	RS_GCF_024790805.1
NZ_VEWO01000005.1_46	RS_GCF_008329455.1
NZ_VEWO01000007.1_269	RS_GCF_019131255.1
NC_004663.1_683	RS_GCF_019132235.1
NZ_JADPBB010000439.1_5	RS_GCF_021406325.1
CAKWXL010000006.1_69	RS_GCF_021412045.1
NZ_JADPBB010000439.1_5	RS_GCF_021412325.1
NZ_JAHOAQ010000019.1_20	RS_GCF_020555425.1
NZ_SATO01000007.1_48	RS_GCF_020562585.1
NZ_JAHYON010000020.1_43	RS_GCF_020562595.1
NZ_JAHYNO010000009.1_9	RS_GCF_023668315.1
NC_004663.1_683	RS_GCF_023669125.1
NZ_JANULP010000003.1_4178	RS_GCF_024787035.1
CAKUSZ010000036.1_24	RS_GCF_024787505.1
JAIJSG010000385.1_6	RS_GCF_024793725.1
JAIJSG010000220.1_3	RS_GCF_019125335.1
NZ_SATO01000007.1_48	RS_GCF_019131685.1
NZ_CP040530.1_2787	RS_GCF_019052485.1
NZ_KE159459.1_2489	RS_GCF_020562505.1
NZ_JANULP010000003.1_4178	RS_GCF_024789475.1
NZ_JANULP010000003.1_4178	RS_GCF_002959695.1
NC_004663.1_683	RS_GCF_003458585.1
NZ_JAHOOK010000030.1_44	RS_GCF_016760095.1
NZ_KE159459.1_2489	RS_GCF_019130375.1
NZ_JAGYXC010000032.1_43	RS_GCF_019132235.1
NZ_JAHOAQ010000019.1_20	RS_GCF_019132635.1
NZ_JAJCIB010000006.1_119	RS_GCF_021410605.1
NZ_JANULP010000003.1_4178	RS_GCF_021411805.1
JAEWFO010000024.1_130	RS_GCF_020179455.1
NZ_JAJCIB010000006.1_119	RS_GCF_020179455.1
NC_004663.1_4875	RS_GCF_020179535.1
NZ_JADPFV010000010.1_28	RS_GCF_020562485.1
NZ_JAHOOK010000030.1_44	RS_GCF_020562545.1
NZ_JAGYXC010000032.1_43	RS_GCF_024788765.1
JAIJSG010000066.1_6	RS_GCF_024789475.1
NZ_JAHOOK010000030.1_44	RS_GCF_016760105.1
NZ_KE159459.1_2489	RS_GCF_019129915.1
JAIIKX010000064.1_8	RS_GCF_019131955.1
NZ_JAHONP010000083.1_7	RS_GCF_019131955.1
NZ_JANULP010000003.1_4178	RS_GCF_021406325.1
NZ_VEWO01000005.1_46	RS_GCF_020179505.1
NZ_JAASIP010000008.1_151	RS_GCF_020555305.1
NZ_JANULP010000003.1_4178	RS_GCF_020563045.1
NZ_JAASIP010000008.1_151	RS_GCF_020563545.1
NZ_KE159459.1_2489	RS_GCF_023669205.1
NZ_JAASIP010000008.1_151	RS_GCF_024789425.1
NZ_JAJCIB010000006.1_119	RS_GCF_024793015.1
CAKUSZ010000036.1_24	RS_GCF_008329425.1
NZ_JAHOOK010000030.1_44	RS_GCF_021406505.1
NZ_JADPBB010000439.1_5	RS_GCF_021409915.1
NZ_JANULP010000003.1_4178	RS_GCF_021409915.1
NZ_JAGURG010000036.1_27	RS_GCF_021410825.1
JAIJSG010000385.1_6	RS_GCF_021411445.1
NZ_JAFEKI010000006.1_2756	RS_GCF_020179535.1
JAIIKX010000064.1_8	RS_GCF_020555305.1
JAIIKX010000064.1_8	RS_GCF_020563265.1
NZ_JANUNN010000004.1_8	RS_GCF_023656585.1
NZ_JAJCIB010000006.1_119	RS_GCF_024789475.1
CAKWXL010000006.1_69	RS_GCF_024793015.1
NZ_JADPBB010000439.1_5	RS_GCF_024788325.1
CAKUSZ010000036.1_24	RS_GCF_001055755.1
NZ_VEWO01000007.1_269	RS_GCF_003472675.1
NZ_SATO01000007.1_48	RS_GCF_004167525.1
NZ_JADPFV010000010.1_28	RS_GCF_016760165.1
NZ_KE159459.1_2489	RS_GCF_019125525.1
NZ_JADPBB010000046.1_14	RS_GCF_021410665.1
NZ_WQQQ01000001.1_13	RS_GCF_021411445.1
NZ_JADPFV010000010.1_28	RS_GCF_020562505.1
NZ_JAJCIB010000006.1_119	RS_GCF_023668325.1
NC_004663.1_2091	RS_GCF_024790605.1
NZ_SATO01000007.1_48	RS_GCF_024791185.1
NZ_JADPBB010000046.1_14	RS_GCF_024788325.1
CAKWXL010000006.1_69	RS_GCF_003458585.1
NZ_JAHOAQ010000019.1_20	RS_GCF_003434395.1
JALEJR010000043.1_38	RS_GCF_004349615.1
NZ_JAIHBC010000003.1_184	RS_GCF_900445595.1
NZ_JAHONP010000048.1_10	RS_GCF_900445595.1
NZ_JAHYON010000020.1_43	RS_GCF_016760005.1
NZ_JAHOOK010000030.1_44	RS_GCF_016760085.1
NZ_JAGURG010000036.1_27	RS_GCF_019125335.1
NZ_JAHONP010000083.1_7	RS_GCF_019131255.1
NZ_VEWO01000007.1_269	RS_GCF_019041315.1
NZ_JAHOOK010000030.1_44	RS_GCF_019041325.1
NZ_SATO01000007.1_48	RS_GCF_021409945.1
NZ_JAHOAQ010000019.1_20	RS_GCF_021410625.1
NZ_JANULM010000001.1_2445	RS_GCF_020179505.1
NZ_SATO01000007.1_48	RS_GCF_022137485.1
NZ_JAGYXC010000032.1_43	RS_GCF_022137035.1
JALEJR010000043.1_38	RS_GCF_023668205.1
NZ_JAGURG010000036.1_27	RS_GCF_001055755.1
NZ_JANUNN010000004.1_8	RS_GCF_002959695.1
NZ_JAHYNO010000009.1_9	RS_GCF_003469685.1
JAIJSG010000220.1_3	RS_GCF_016760085.1
NZ_SATO01000007.1_48	GB_GCA_014871295.1
NZ_JAGURG010000036.1_27	RS_GCF_021409845.1
JAIJSG010000066.1_6	RS_GCF_021410625.1
JAIJSG010000385.1_6	RS_GCF_021411915.1
JANUKQ010000001.1_1645	RS_GCF_020179505.1
NZ_JAHYRF010000038.1_68	RS_GCF_020179535.1
NZ_WQQQ01000001.1_13	RS_GCF_020555425.1
NZ_JAHOAQ010000019.1_20	RS_GCF_022137485.1
NZ_KE159459.1_2489	RS_GCF_003469685.1
NZ_JANUNN010000004.1_8	RS_GCF_900445595.1
NZ_JAHYON010000020.1_43	RS_GCF_900445595.1
NZ_VEWO01000007.1_269	RS_GCF_900624795.1
NZ_VEWO01000007.1_269	RS_GCF_016760105.1
NZ_SATO01000007.1_48	RS_GCF_019126395.1
NZ_JAHOOK010000030.1_44	RS_GCF_019129275.1
NZ_WQQQ01000001.1_13	RS_GCF_019130755.1
NZ_VEWO01000007.1_269	RS_GCF_021406505.1
NZ_JAHOAQ010000019.1_20	RS_GCF_021411445.1
NZ_PUEO01000014.1_1096	RS_GCF_020179535.1
NZ_JAHYNO010000009.1_9	RS_GCF_023656585.1
NZ_JAHONP010000083.1_7	RS_GCF_024792525.1
NZ_CP040530.1_2787	RS_GCF_024787245.1
NZ_JANULP010000003.1_4178	RS_GCF_003434395.1
JAIJSG010000385.1_6	RS_GCF_004349635.1
CAKUTT010000023.1_28	RS_GCF_004349615.1
NZ_JADPBB010000439.1_5	RS_GCF_019129275.1
CAKWXL010000006.1_69	RS_GCF_019132815.1
JAIJSG010000066.1_6	RS_GCF_021406325.1
CAKWXL010000006.1_69	RS_GCF_020179495.1
NZ_JAHONN010000024.1_68	RS_GCF_020179495.1
CAKUTT010000023.1_28	RS_GCF_020555305.1
NZ_VEWO01000007.1_269	RS_GCF_020562485.1
NZ_JAJCIB010000006.1_119	RS_GCF_023668205.1
NZ_JANULP010000003.1_4178	RS_GCF_024787505.1
