taxon_name	species_norm	genus_norm	gtdb_species_clade_id	GTDB_species	n_files	mean_abundance	mapping_tier	n_gtdb_clades_for_genus
Halanaerobium hydrogeniformans	halanaerobium_hydrogeniformans	halanaerobium	s__Halanaerobium_congolense--RS_GCF_004366375.1	s__Halanaerobium_congolense	3530	2.8484302378756512e-06	genus_proxy_ambiguous	4
Brucella suis	brucella_suis	brucella	s__Brucella_melitensis--RS_GCF_000007125.1	s__Brucella_melitensis	3530	9.273476981088178e-07	genus_proxy_unique	1
Methanosarcina sp. WWM596	methanosarcina_sp_wwm596	methanosarcina	s__Methanosarcina_acetivorans--RS_GCF_000007345.1	s__Methanosarcina_acetivorans	3530	9.642906961254736e-06	genus_proxy_ambiguous	15
Pseudobdellovibrio exovorus	pseudobdellovibrio_exovorus	pseudobdellovibrio	s__Pseudobdellovibrio_sp001771815--GB_GCA_001771815.1	s__Pseudobdellovibrio_sp001771815	3530	0.0003219917483244595	genus_proxy_unique	1
Vibrio tapetis	vibrio_tapetis	vibrio	s__Vibrio_aerogenes--GB_GCA_024346755.1	s__Vibrio_aerogenes	3530	0.0	genus_proxy_ambiguous	126
Desulfitobacterium metallireducens	desulfitobacterium_metallireducens	desulfitobacterium	s__Desulfitobacterium_dehalogenans--RS_GCF_000243155.2	s__Desulfitobacterium_dehalogenans	3529	1.0221983372391828e-05	genus_proxy_ambiguous	2
Fictibacillus arsenicus	fictibacillus_arsenicus	fictibacillus	s__Fictibacillus_C_enclensis--RS_GCF_001457035.1	s__Fictibacillus_C_enclensis	3529	0.00023559434933059513	genus_proxy_ambiguous	7
Sutcliffiella horikoshii	sutcliffiella_horikoshii	sutcliffiella	s__Sutcliffiella_A_horikoshii--GB_GCA_001648575.1	s__Sutcliffiella_A_horikoshii	3529	7.003546946309781e-05	genus_proxy_ambiguous	4
Thermoproteus tenax	thermoproteus_tenax	thermoproteus	s__Thermoproteus_sp002077075--RS_GCF_002077075.2	s__Thermoproteus_sp002077075	3529	0.0	genus_proxy_unique	1
Vibrio antiquarius	vibrio_antiquarius	vibrio	s__Vibrio_aerogenes--GB_GCA_024346755.1	s__Vibrio_aerogenes	3529	2.3512242316742627e-05	genus_proxy_ambiguous	126
Clostridium estertheticum	clostridium_estertheticum	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3529	0.0004269599749894746	genus_proxy_ambiguous	135
Shewanella halifaxensis	shewanella_halifaxensis	shewanella	s__Shewanella_aestuarii--RS_GCF_014647215.1	s__Shewanella_aestuarii	3529	7.68900217163243e-09	genus_proxy_ambiguous	60
Fictibacillus phosphorivorans	fictibacillus_phosphorivorans	fictibacillus	s__Fictibacillus_C_enclensis--RS_GCF_001457035.1	s__Fictibacillus_C_enclensis	3529	0.0001014603118171449	genus_proxy_ambiguous	7
Cycloclasticus zancles	cycloclasticus_zancles	cycloclasticus	s__Cycloclasticus_pugetii--RS_GCF_000384415.1	s__Cycloclasticus_pugetii	3529	2.478189063447969e-07	genus_proxy_ambiguous	7
Thermococcus henrietii	thermococcus_henrietii	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3529	0.0	genus_proxy_ambiguous	18
Pukyongia salina	pukyongia_salina	pukyongia	s__Pukyongia_sp013043685--GB_GCA_013043685.1	s__Pukyongia_sp013043685	3529	2.785476378917277e-05	genus_proxy_unique	1
Winogradskyella sp. J14-2	winogradskyella_sp_j14_2	winogradskyella	s__Winogradskyella_epiphytica--RS_GCF_003217215.1	s__Winogradskyella_epiphytica	3529	1.117410171988169e-06	genus_proxy_ambiguous	14
Bacillus sp. JS	bacillus_sp_js	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3528	3.275220767756669e-06	genus_proxy_ambiguous	108
Colwellia psychrerythraea	colwellia_psychrerythraea	colwellia	s__Colwellia_A_hornerae--RS_GCF_007954355.1	s__Colwellia_A_hornerae	3528	2.3069609122896286e-202	genus_proxy_ambiguous	11
Virgibacillus sp. 6R	virgibacillus_sp_6r	virgibacillus	s__Virgibacillus_B_alimentarius--RS_GCF_000709085.1	s__Virgibacillus_B_alimentarius	3528	1.5758564879999284e-06	genus_proxy_ambiguous	10
Clostridium tetani	clostridium_tetani	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3528	3.1877640476821604e-06	genus_proxy_ambiguous	135
Actinobacillus pleuropneumoniae	actinobacillus_pleuropneumoniae	actinobacillus	s__Actinobacillus_A_porcitonsillarum--RS_GCF_003101015.1	s__Actinobacillus_A_porcitonsillarum	3528	2.896797461345372e-07	genus_proxy_ambiguous	7
Glaciecola sp. 4H-3-7+YE-5	glaciecola_sp_4h_3_7_ye_5	glaciecola	s__Glaciecola_pallidula--RS_GCF_000428905.1	s__Glaciecola_pallidula	3528	4.383815057824715e-21	genus_proxy_ambiguous	5
Leptospira biflexa	leptospira_biflexa	leptospira	s__Leptospira_A_bandrabouensis--RS_GCF_004770905.1	s__Leptospira_A_bandrabouensis	3528	1.6522286149040307e-05	genus_proxy_ambiguous	42
Thermococcus gammatolerans	thermococcus_gammatolerans	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3528	0.0	genus_proxy_ambiguous	18
Alkaliphilus metalliredigens	alkaliphilus_metalliredigens	alkaliphilus	s__Alkaliphilus_B_oremlandii--RS_GCF_000018325.1	s__Alkaliphilus_B_oremlandii	3528	2.0854233660720675e-06	genus_proxy_unique	1
Bacillus sp. FJAT-14266	bacillus_sp_fjat_14266	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3528	5.055843620952265e-07	genus_proxy_ambiguous	108
Bacillus sp. 275	bacillus_sp_275	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3528	2.2058109180708878e-05	genus_proxy_ambiguous	108
Enterococcus sp. FDAARGOS_375	enterococcus_sp_fdaargos_375	enterococcus	s__Enterococcus_A_avium--RS_GCF_000406965.1	s__Enterococcus_A_avium	3528	5.201970663388855e-05	genus_proxy_ambiguous	60
Psychrobacter sp. AntiMn-1	psychrobacter_sp_antimn_1	psychrobacter	s__Psychrobacter_alimentarius--RS_GCF_900163785.1	s__Psychrobacter_alimentarius	3527	9.670183988749379e-06	genus_proxy_ambiguous	49
Providencia stuartii	providencia_stuartii	providencia	s__Providencia_C_manganoxydans--GB_GCA_016618195.1	s__Providencia_C_manganoxydans	3527	1.6051726401254328e-06	genus_proxy_ambiguous	15
Cycloclasticus sp. PY97N	cycloclasticus_sp_py97n	cycloclasticus	s__Cycloclasticus_pugetii--RS_GCF_000384415.1	s__Cycloclasticus_pugetii	3527	6.390318689528136e-06	genus_proxy_ambiguous	7
Bacillus sp. FDAARGOS_235	bacillus_sp_fdaargos_235	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3527	0.00087092376415197	genus_proxy_ambiguous	108
Colwellia sp. PAMC 20917	colwellia_sp_pamc_20917	colwellia	s__Colwellia_A_hornerae--RS_GCF_007954355.1	s__Colwellia_A_hornerae	3527	4.238370589247455e-26	genus_proxy_ambiguous	11
Halanaerobium praevalens	halanaerobium_praevalens	halanaerobium	s__Halanaerobium_congolense--RS_GCF_004366375.1	s__Halanaerobium_congolense	3527	5.024130460309517e-06	genus_proxy_ambiguous	4
Methanosarcina sp. Kolksee	methanosarcina_sp_kolksee	methanosarcina	s__Methanosarcina_acetivorans--RS_GCF_000007345.1	s__Methanosarcina_acetivorans	3527	2.1253683954396335e-05	genus_proxy_ambiguous	15
Flavobacterium indicum	flavobacterium_indicum	flavobacterium	s__Flavobacterium_akiainvivens--RS_GCF_001278115.1	s__Flavobacterium_akiainvivens	3527	0.00027255182251770325	genus_proxy_ambiguous	125
Thermococcus kodakarensis	thermococcus_kodakarensis	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3527	0.0	genus_proxy_ambiguous	18
Treponema succinifaciens	treponema_succinifaciens	treponema	s__Treponema_B_denticola--RS_GCF_000008185.1	s__Treponema_B_denticola	3526	8.6094701800023e-05	genus_proxy_ambiguous	106
Legionella clemsonensis	legionella_clemsonensis	legionella	s__Legionella_A_adelaidensis--RS_GCF_900637865.1	s__Legionella_A_adelaidensis	3526	3.658612055193475e-05	genus_proxy_ambiguous	46
Bacillus cytotoxicus	bacillus_cytotoxicus	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3526	0.00015561921317510316	genus_proxy_ambiguous	108
Candidatus Nanopelagicus abundans	nanopelagicus_abundans	nanopelagicus	s__Nanopelagicus_sp001437855--GB_GCA_001437855.1	s__Nanopelagicus_sp001437855	3526	0.022434578071337065	genus_proxy_ambiguous	7
Psychroflexus torquis	psychroflexus_torquis	psychroflexus	s__Psychroflexus_gondwanensis--RS_GCF_000355905.1	s__Psychroflexus_gondwanensis	3526	4.133728255288821e-06	genus_proxy_ambiguous	5
Acinetobacter sp. ACNIH1	acinetobacter_sp_acnih1	acinetobacter	s__Acinetobacter_albensis--RS_GCF_900095025.1	s__Acinetobacter_albensis	3526	0.0002266339534616819	genus_proxy_ambiguous	113
Methanosarcina lacustris	methanosarcina_lacustris	methanosarcina	s__Methanosarcina_acetivorans--RS_GCF_000007345.1	s__Methanosarcina_acetivorans	3526	0.00011791038208506438	genus_proxy_ambiguous	15
Psychrobacter sp. PRwf-1	psychrobacter_sp_prwf_1	psychrobacter	s__Psychrobacter_alimentarius--RS_GCF_900163785.1	s__Psychrobacter_alimentarius	3526	7.306197494218114e-06	genus_proxy_ambiguous	49
Acinetobacter sp. LoGeW2-3	acinetobacter_sp_logew2_3	acinetobacter	s__Acinetobacter_albensis--RS_GCF_900095025.1	s__Acinetobacter_albensis	3526	1.4593911424735928e-05	genus_proxy_ambiguous	113
Thermococcus pacificus	thermococcus_pacificus	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3526	0.0	genus_proxy_ambiguous	18
Bacillus sp. SJ-10	bacillus_sp_sj_10	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3526	2.445934234753397e-05	genus_proxy_ambiguous	108
Idiomarina piscisalsi	idiomarina_piscisalsi	idiomarina	s__Idiomarina_abyssalis--RS_GCF_900116625.1	s__Idiomarina_abyssalis	3526	1.3156789637025406e-07	genus_proxy_ambiguous	10
Methanocorpusculum labreanum	methanocorpusculum_labreanum	methanocorpusculum	s__Methanocorpusculum_faecipullorum--GB_GCA_018883755.1	s__Methanocorpusculum_faecipullorum	3526	1.9219820719352206e-07	genus_proxy_ambiguous	7
Clostridium carboxidivorans	clostridium_carboxidivorans	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3526	8.689215554245693e-06	genus_proxy_ambiguous	135
Kosmotoga pacifica	kosmotoga_pacifica	kosmotoga	s__Kosmotoga_B_pacifica--RS_GCF_001027025.1	s__Kosmotoga_B_pacifica	3526	2.464318065025605e-06	genus_proxy_ambiguous	3
Bacillus sp. X1(2014)	bacillus_sp_x1_2014	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3526	0.0008165432495248993	genus_proxy_ambiguous	108
Enterococcus casseliflavus	enterococcus_casseliflavus	enterococcus	s__Enterococcus_A_avium--RS_GCF_000406965.1	s__Enterococcus_A_avium	3526	5.7944055343382945e-05	genus_proxy_ambiguous	60
Kangiella sediminilitoris	kangiella_sediminilitoris	kangiella	s__Kangiella_profundi--RS_GCF_002838765.1	s__Kangiella_profundi	3526	1.4130903168981938e-06	genus_proxy_ambiguous	2
Colwellia sp. PAMC 21821	colwellia_sp_pamc_21821	colwellia	s__Colwellia_A_hornerae--RS_GCF_007954355.1	s__Colwellia_A_hornerae	3526	5.489105734487737e-30	genus_proxy_ambiguous	11
Colwellia sp. MT41	colwellia_sp_mt41	colwellia	s__Colwellia_A_hornerae--RS_GCF_007954355.1	s__Colwellia_A_hornerae	3525	9.306843787618514e-09	genus_proxy_ambiguous	11
Tenacibaculum todarodis	tenacibaculum_todarodis	tenacibaculum	s__Tenacibaculum_A_aquimarinum--RS_GCF_022478115.1	s__Tenacibaculum_A_aquimarinum	3525	4.0260268555987226e-05	genus_proxy_ambiguous	14
Polynucleobacter duraquae	polynucleobacter_duraquae	polynucleobacter	s__Polynucleobacter_asymbioticus--RS_GCF_000016345.1	s__Polynucleobacter_asymbioticus	3525	0.000786525967396924	genus_proxy_ambiguous	42
Acinetobacter sp. TGL-Y2	acinetobacter_sp_tgl_y2	acinetobacter	s__Acinetobacter_albensis--RS_GCF_900095025.1	s__Acinetobacter_albensis	3525	2.6660891942584405e-06	genus_proxy_ambiguous	113
Ruminiclostridium cellulolyticum	ruminiclostridium_cellulolyticum	ruminiclostridium	s__Ruminiclostridium_E_siraeum--GB_GCA_025150425.1	s__Ruminiclostridium_E_siraeum	3525	3.940921371346157e-05	genus_proxy_ambiguous	30
Shewanella piezotolerans	shewanella_piezotolerans	shewanella	s__Shewanella_aestuarii--RS_GCF_014647215.1	s__Shewanella_aestuarii	3525	3.632914560433559e-16	genus_proxy_ambiguous	60
Clostridium cellulovorans	clostridium_cellulovorans	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3524	1.3710197367813656e-05	genus_proxy_ambiguous	135
Capnocytophaga sp. oral taxon 323	capnocytophaga_sp_oral_taxon_323	capnocytophaga	s__Capnocytophaga_bilenii--RS_GCF_017565765.1	s__Capnocytophaga_bilenii	3524	1.806305349630926e-06	genus_proxy_ambiguous	14
Clostridium sp. BNL1100	clostridium_sp_bnl1100	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3524	7.229483808210059e-06	genus_proxy_ambiguous	135
Planococcus versutus	planococcus_versutus	planococcus	s__Planococcus_antarcticus--RS_GCF_001687565.2	s__Planococcus_antarcticus	3524	7.731778104085781e-06	genus_proxy_ambiguous	17
Marinitoga sp. 1137	marinitoga_sp_1137	marinitoga	s__Marinitoga_piezophila--RS_GCF_000255135.1	s__Marinitoga_piezophila	3524	2.3618249687674092e-43	genus_proxy_ambiguous	2
Bacillus sp. MD-5	bacillus_sp_md_5	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3524	3.3985600489288505e-07	genus_proxy_ambiguous	108
Glaciecola nitratireducens	glaciecola_nitratireducens	glaciecola	s__Glaciecola_pallidula--RS_GCF_000428905.1	s__Glaciecola_pallidula	3524	2.169286481852006e-07	genus_proxy_ambiguous	5
Thermococcus sp. 5-4	thermococcus_sp_5_4	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3524	0.0	genus_proxy_ambiguous	18
Helicobacter felis	helicobacter_felis	helicobacter	s__Helicobacter_A_aurati--RS_GCF_003364265.1	s__Helicobacter_A_aurati	3524	4.585265163079242e-08	genus_proxy_ambiguous	59
Thermotoga sp. 2812B	thermotoga_sp_2812b	thermotoga	s__Thermotoga_maritima--RS_GCF_000008545.1	s__Thermotoga_maritima	3524	3.7049207213119564e-07	genus_proxy_ambiguous	4
Clostridium sporogenes	clostridium_sporogenes	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3524	5.490244027889397e-07	genus_proxy_ambiguous	135
Thermococcus eurythermalis	thermococcus_eurythermalis	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3523	0.0	genus_proxy_ambiguous	18
Enterococcus sp. FDAARGOS_163	enterococcus_sp_fdaargos_163	enterococcus	s__Enterococcus_A_avium--RS_GCF_000406965.1	s__Enterococcus_A_avium	3523	8.76755517266686e-05	genus_proxy_ambiguous	60
Clostridium ljungdahlii	clostridium_ljungdahlii	clostridium	s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	s__Clostridium_AD_bowmanii	3523	2.8022491444756742e-06	genus_proxy_ambiguous	135
Marinomonas posidonica	marinomonas_posidonica	marinomonas	s__Marinomonas_alcarazii--RS_GCF_003208215.1	s__Marinomonas_alcarazii	3523	2.3333605426389412e-07	genus_proxy_ambiguous	15
Methanolobus psychrophilus	methanolobus_psychrophilus	methanolobus	s__Methanolobus_sp003565715--GB_GCA_003565715.1	s__Methanolobus_sp003565715	3523	4.112225628212517e-06	genus_proxy_ambiguous	2
Shewanella pealeana	shewanella_pealeana	shewanella	s__Shewanella_aestuarii--RS_GCF_014647215.1	s__Shewanella_aestuarii	3523	0.0	genus_proxy_ambiguous	60
Lacinutrix sp. 5H-3-7-4	lacinutrix_sp_5h_3_7_4	lacinutrix	s__Lacinutrix_sp001874145--GB_GCA_001874145.1	s__Lacinutrix_sp001874145	3523	1.689015955542083e-06	genus_proxy_ambiguous	2
Candidatus Nitrosocaldus islandicus	nitrosocaldus_islandicus	nitrosocaldus	s__Nitrosocaldus_cavascurensis--RS_GCF_900248165.1	s__Nitrosocaldus_cavascurensis	3523	4.394609653776768e-06	genus_proxy_ambiguous	3
Alteromonas sp. Mac1	alteromonas_sp_mac1	alteromonas	s__Alteromonas_abrolhosensis--RS_GCF_001953635.1	s__Alteromonas_abrolhosensis	3523	0.0	genus_proxy_ambiguous	19
Aliivibrio wodanis	aliivibrio_wodanis	aliivibrio	s__Aliivibrio_finisterrensis--RS_GCF_008933155.1	s__Aliivibrio_finisterrensis	3522	1.7934523019848413e-07	genus_proxy_ambiguous	6
Cycloclasticus sp. P1	cycloclasticus_sp_p1	cycloclasticus	s__Cycloclasticus_pugetii--RS_GCF_000384415.1	s__Cycloclasticus_pugetii	3522	0.00012328962150368804	genus_proxy_ambiguous	7
Legionella hackeliae	legionella_hackeliae	legionella	s__Legionella_A_adelaidensis--RS_GCF_900637865.1	s__Legionella_A_adelaidensis	3522	2.2636370749272308e-05	genus_proxy_ambiguous	46
Wenyingzhuangia fucanilytica	wenyingzhuangia_fucanilytica	wenyingzhuangia	s__Wenyingzhuangia_marina--RS_GCF_900130035.1	s__Wenyingzhuangia_marina	3522	4.007716539045194e-06	genus_proxy_unique	1
Tenacibaculum jejuense	tenacibaculum_jejuense	tenacibaculum	s__Tenacibaculum_A_aquimarinum--RS_GCF_022478115.1	s__Tenacibaculum_A_aquimarinum	3522	3.977458967527357e-06	genus_proxy_ambiguous	14
Thermotoga sp. Cell2	thermotoga_sp_cell2	thermotoga	s__Thermotoga_maritima--RS_GCF_000008545.1	s__Thermotoga_maritima	3522	1.1374292134372772e-05	genus_proxy_ambiguous	4
Fermentimonas caenicola	fermentimonas_caenicola	fermentimonas	s__Fermentimonas_massiliensis--RS_GCF_001282625.1	s__Fermentimonas_massiliensis	3522	1.647992395527222e-05	genus_proxy_ambiguous	3
Psychrobacter sp. DAB_AL43B	psychrobacter_sp_dab_al43b	psychrobacter	s__Psychrobacter_alimentarius--RS_GCF_900163785.1	s__Psychrobacter_alimentarius	3522	5.307159851346685e-06	genus_proxy_ambiguous	49
Alteromonas sp. MB-3u-76	alteromonas_sp_mb_3u_76	alteromonas	s__Alteromonas_abrolhosensis--RS_GCF_001953635.1	s__Alteromonas_abrolhosensis	3522	6.900106929985955e-06	genus_proxy_ambiguous	19
Candidatus Nanopelagicus hibericus	nanopelagicus_hibericus	nanopelagicus	s__Nanopelagicus_sp001437855--GB_GCA_001437855.1	s__Nanopelagicus_sp001437855	3522	0.0009432082842097964	genus_proxy_ambiguous	7
Caldicellulosiruptor kronotskyensis	caldicellulosiruptor_kronotskyensis	caldicellulosiruptor	s__Caldicellulosiruptor_acetigenus--RS_GCF_000421725.1	s__Caldicellulosiruptor_acetigenus	3522	0.0	genus_proxy_ambiguous	3
Maribacter sp. 1_2014MBL_MicDiv	maribacter_sp_1_2014mbl_micdiv	maribacter	s__Maribacter_A_polysiphoniae--RS_GCF_003148665.1	s__Maribacter_A_polysiphoniae	3522	9.62780398056553e-19	genus_proxy_ambiguous	13
Thermofilum pendens	thermofilum_pendens	thermofilum	s__Thermofilum_B_adornatum--RS_GCF_000446015.1	s__Thermofilum_B_adornatum	3521	5.133477079651176e-22	genus_proxy_ambiguous	2
Capnocytophaga sp. H2931	capnocytophaga_sp_h2931	capnocytophaga	s__Capnocytophaga_bilenii--RS_GCF_017565765.1	s__Capnocytophaga_bilenii	3521	1.3342166038842113e-05	genus_proxy_ambiguous	14
Bacillus weihaiensis	bacillus_weihaiensis	bacillus	s__Bacillus_AB_infantis--RS_GCF_000473245.1	s__Bacillus_AB_infantis	3521	0.00043736035110003124	genus_proxy_ambiguous	108
Thermococcus profundus	thermococcus_profundus	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3521	0.0	genus_proxy_ambiguous	18
Brucella microti	brucella_microti	brucella	s__Brucella_melitensis--RS_GCF_000007125.1	s__Brucella_melitensis	3521	1.398026633530651e-06	genus_proxy_unique	1
Thalassotalea crassostreae	thalassotalea_crassostreae	thalassotalea	s__Thalassotalea_A_crassostreae--RS_GCF_001831495.1	s__Thalassotalea_A_crassostreae	3521	4.098359198418898e-06	genus_proxy_ambiguous	3
Lacinutrix sp. Bg11-31	lacinutrix_sp_bg11_31	lacinutrix	s__Lacinutrix_sp001874145--GB_GCA_001874145.1	s__Lacinutrix_sp001874145	3521	1.042097479945798e-06	genus_proxy_ambiguous	2
Alteromonas sp. RW2A1	alteromonas_sp_rw2a1	alteromonas	s__Alteromonas_abrolhosensis--RS_GCF_001953635.1	s__Alteromonas_abrolhosensis	3521	3.9085920516179126e-07	genus_proxy_ambiguous	19
Alkaliphilus oremlandii	alkaliphilus_oremlandii	alkaliphilus	s__Alkaliphilus_B_oremlandii--RS_GCF_000018325.1	s__Alkaliphilus_B_oremlandii	3521	1.2680702801168338e-06	genus_proxy_unique	1
Brachyspira intermedia	brachyspira_intermedia	brachyspira	s__Brachyspira_aalborgi--RS_GCF_008016455.1	s__Brachyspira_aalborgi	3521	1.172156871346963e-07	genus_proxy_ambiguous	9
Solibacillus sp. R5-41	solibacillus_sp_r5_41	solibacillus	s__Solibacillus_isronensis_A--RS_GCF_900168685.1	s__Solibacillus_isronensis_A	3520	7.895934629090235e-05	genus_proxy_ambiguous	3
Helicobacter himalayensis	helicobacter_himalayensis	helicobacter	s__Helicobacter_A_aurati--RS_GCF_003364265.1	s__Helicobacter_A_aurati	3520	7.090068694234822e-08	genus_proxy_ambiguous	59
Lachnoclostridium phytofermentans	lachnoclostridium_phytofermentans	lachnoclostridium	s__Lachnoclostridium_A_avicola--GB_GCA_019114465.1	s__Lachnoclostridium_A_avicola	3520	5.088571299324777e-06	genus_proxy_ambiguous	16
Enterococcus hirae	enterococcus_hirae	enterococcus	s__Enterococcus_A_avium--RS_GCF_000406965.1	s__Enterococcus_A_avium	3520	0.00017519227604011542	genus_proxy_ambiguous	60
Thermococcus sp. P6	thermococcus_sp_p6	thermococcus	s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	s__Thermococcus_A_alcaliphilus	3520	0.0	genus_proxy_ambiguous	18
Pseudothermotoga elfii	pseudothermotoga_elfii	pseudothermotoga	s__Pseudothermotoga_A_caldifontis--RS_GCF_000828655.1	s__Pseudothermotoga_A_caldifontis	3519	5.126445852184862e-09	genus_proxy_ambiguous	4
Olleya sp. Bg11-27	olleya_sp_bg11_27	olleya	s__Olleya_marilimosa--RS_GCF_000518485.1	s__Olleya_marilimosa	3519	2.843723642535227e-06	genus_proxy_ambiguous	5
